source_node,target_node,source_longitude,source_latitude,source_magnitude,target_longitude,target_latitude,target_magnitude,distance_km,time_gap_days
24,43,-168.076,52.3,4.1,-168.383,52.267,5.6,21.20329,5.1380835e-07
27,59,-167.9245,52.3018,3.0,-168.084,52.257,2.8,11.939693,5.134581e-07
27,58,-167.9245,52.3018,3.0,-168.17,52.233,2.7,18.374292,5.1262634e-07
25,46,-168.148,52.127,3.5,-168.338,52.318,4.3,24.870985,5.1205194e-07
26,56,-167.949,52.34,3.3,-168.274,52.065,3.5,37.756954,5.1074164e-07
27,57,-167.9245,52.3018,3.0,-168.103,52.1712,2.8,18.937735,5.083939e-07
24,42,-168.076,52.3,4.1,-167.985,52.107,3.0,22.33864,5.080985e-07
14,41,-168.11,52.131,3.3,-167.95,52.342,2.7,25.868517,5.076638e-07
26,55,-167.949,52.34,3.3,-168.203,52.302,3.5,17.773052,5.073303e-07
0,39,-168.07,52.362,4.7,-168.0958,52.1608,2.9,22.44122,5.064897e-07
26,54,-167.949,52.34,3.3,-168.108,52.275,2.9,13.00363,5.061833e-07
1,39,-168.0493,52.2483,3.1,-168.0958,52.1608,2.9,10.232557,5.0504383e-07
15,41,-168.066,52.1314,2.8,-167.95,52.342,2.7,24.714006,5.050438e-07
25,45,-168.148,52.127,3.5,-168.381,52.385,4.5,32.780132,5.048059e-07
2,39,-168.196,52.208,3.4,-168.0958,52.1608,2.9,8.614614,5.0379504e-07
28,61,-168.15,52.189,4.4,-168.475,52.392,4.8,31.593004,5.0378173e-07
14,40,-168.11,52.131,3.3,-167.918,52.303,2.6,23.1706,5.0154654e-07
27,56,-167.9245,52.3018,3.0,-168.274,52.065,3.5,35.511837,5.014862e-07
25,44,-168.148,52.127,3.5,-168.424,52.288,5.2,25.965168,5.013877e-07
25,43,-168.148,52.127,3.5,-168.383,52.267,5.6,22.33559,5.0043576e-07
3,39,-168.1284,52.145,3.0,-168.0958,52.1608,2.9,2.8343093,4.99943e-07
4,39,-168.1641,52.2193,3.1,-168.0958,52.1608,2.9,7.999409,4.995684e-07
26,53,-167.949,52.34,3.3,-168.293,52.26,5.2,25.025883,4.9893276e-07
15,40,-168.066,52.1314,2.8,-167.918,52.303,2.6,21.581127,4.989265e-07
27,55,-167.9245,52.3018,3.0,-168.203,52.302,3.5,18.936829,4.980749e-07
27,54,-167.9245,52.3018,3.0,-168.108,52.275,2.9,12.831858,4.969279e-07
28,60,-168.15,52.189,4.4,-168.167,52.185,3.0,1.2413449,4.9556655e-07
25,42,-168.148,52.127,3.5,-167.985,52.107,3.0,11.349547,4.9472595e-07
26,52,-167.949,52.34,3.3,-167.989,52.255,2.6,9.8351965,4.9402155e-07
5,39,-168.0153,52.2873,2.8,-168.0958,52.1608,2.9,15.097121,4.93857e-07
28,59,-168.15,52.189,4.4,-168.084,52.257,2.8,8.796818,4.929616e-07
6,39,-167.97,52.277,3.5,-168.0958,52.1608,2.9,15.504558,4.9281414e-07
7,39,-168.139,52.392,4.5,-168.0958,52.1608,2.9,25.875729,4.926924e-07
28,58,-168.15,52.189,4.4,-168.17,52.233,2.7,5.0788064,4.9212986e-07
0,38,-168.07,52.362,4.7,-168.105,52.258,3.2,11.806524,4.919682e-07
16,41,-168.0864,52.2636,2.7,-167.95,52.342,2.7,12.728435,4.9174014e-07
1,38,-168.0493,52.2483,3.1,-168.105,52.258,3.2,3.9419646,4.905223e-07
27,53,-167.9245,52.3018,3.0,-168.293,52.26,5.2,25.495548,4.896773e-07
17,41,-168.0734,52.3923,2.5,-167.95,52.342,2.7,10.073671,4.8964745e-07
2,38,-168.196,52.208,3.4,-168.105,52.258,3.2,8.325656,4.892735e-07
26,51,-167.949,52.34,3.3,-168.336,52.24,5.4,28.57374,4.892633e-07
8,39,-167.9895,52.28,3.0,-168.0958,52.1608,2.9,15.103497,4.888839e-07
26,50,-167.949,52.34,3.3,-168.1298,52.2732,2.5,14.362235,4.880017e-07
28,57,-168.15,52.189,4.4,-168.103,52.1712,2.8,3.7665467,4.878974e-07
9,39,-168.019,52.351,3.5,-168.0958,52.1608,2.9,21.78574,4.875956e-07
18,41,-167.9847,52.3177,2.7,-167.95,52.342,2.7,3.5862231,4.871911e-07
26,49,-167.949,52.34,3.3,-168.268,52.256,2.5,23.617975,4.866396e-07
16,40,-168.0864,52.2636,2.7,-167.918,52.303,2.6,12.264488,4.856229e-07
3,38,-168.1284,52.145,3.0,-168.105,52.258,3.2,12.665819,4.854215e-07
4,38,-168.1641,52.2193,3.1,-168.105,52.258,3.2,5.891757,4.850468e-07
27,52,-167.9245,52.3018,3.0,-167.989,52.255,2.6,6.807043,4.847661e-07
0,37,-168.07,52.362,4.7,-168.1213,52.2667,2.8,11.155911,4.841369e-07
26,48,-167.949,52.34,3.3,-168.298,52.192,2.6,28.894224,4.8371794e-07
17,40,-168.0734,52.3923,2.5,-167.918,52.303,2.6,14.49207,4.835302e-07
26,47,-167.949,52.34,3.3,-168.154,52.086,2.8,31.508314,4.828735e-07
1,37,-168.0493,52.2483,3.1,-168.1213,52.2667,2.8,5.3105536,4.8269106e-07
10,39,-168.2331,52.1187,2.9,-168.0958,52.1608,2.9,10.4742985,4.826684e-07
2,37,-168.196,52.208,3.4,-168.1213,52.2667,2.8,8.275141,4.814422e-07
18,40,-167.9847,52.3177,2.7,-167.918,52.303,2.6,4.8200693,4.8107387e-07
28,56,-168.15,52.189,4.4,-168.274,52.065,3.5,16.179163,4.809897e-07
26,46,-167.949,52.34,3.3,-168.338,52.318,4.3,26.547089,4.809652e-07
11,39,-168.294,52.251,4.7,-168.0958,52.1608,2.9,16.822819,4.8092767e-07
27,51,-167.9245,52.3018,3.0,-168.336,52.24,5.4,28.830736,4.800078e-07
5,38,-168.0153,52.2873,2.8,-168.105,52.258,3.2,6.918402,4.793354e-07
27,50,-167.9245,52.3018,3.0,-168.1298,52.2732,2.5,14.321617,4.7874624e-07
6,38,-167.97,52.277,3.5,-168.105,52.258,3.2,9.426367,4.782926e-07
7,38,-168.139,52.392,4.5,-168.105,52.258,3.2,15.078218,4.781708e-07
3,37,-168.1284,52.145,3.0,-168.1213,52.2667,2.8,13.541069,4.7759016e-07
28,55,-168.15,52.189,4.4,-168.203,52.302,3.5,13.072879,4.7757834e-07
19,41,-168.0041,52.2865,3.1,-167.95,52.342,2.7,7.1839757,4.774977e-07
27,49,-167.9245,52.3018,3.0,-168.268,52.256,2.5,23.917149,4.773841e-07
29,63,-168.015,52.3227,2.9,-168.0427,52.2838,2.7,4.7177424,4.7736745e-07
4,37,-168.1641,52.2193,3.1,-168.1213,52.2667,2.8,6.022587,4.7721556e-07
28,54,-168.15,52.189,4.4,-168.108,52.275,2.9,9.981379,4.7643135e-07
27,48,-167.9245,52.3018,3.0,-168.298,52.192,2.6,28.207148,4.7446247e-07
8,38,-167.9895,52.28,3.0,-168.105,52.258,3.2,8.23126,4.7436237e-07
26,45,-167.949,52.34,3.3,-168.381,52.385,4.5,29.757626,4.737191e-07
27,47,-167.9245,52.3018,3.0,-168.154,52.086,2.8,28.64446,4.7361803e-07
9,38,-168.019,52.351,3.5,-168.105,52.258,3.2,11.879804,4.7307407e-07
30,63,-168.172,52.146,3.5,-168.0427,52.2838,2.7,17.674397,4.7230301e-07
27,46,-167.9245,52.3018,3.0,-168.338,52.318,4.3,28.168795,4.717097e-07
12,39,-168.327,52.299,4.8,-168.0958,52.1608,2.9,22.002047,4.7156075e-07
5,37,-168.0153,52.2873,2.8,-168.1213,52.2667,2.8,7.566648,4.7150417e-07
19,40,-168.0041,52.2865,3.1,-167.918,52.303,2.6,6.136097,4.7138042e-07
6,37,-167.97,52.277,3.5,-168.1213,52.2667,2.8,10.3582535,4.7046132e-07
7,37,-168.139,52.392,4.5,-168.1213,52.2667,2.8,13.984545,4.7033956e-07
26,44,-167.949,52.34,3.3,-168.424,52.288,5.2,32.80274,4.7030093e-07
26,43,-167.949,52.34,3.3,-168.383,52.267,5.6,30.60512,4.6934895e-07
28,53,-168.15,52.189,4.4,-168.293,52.26,5.2,12.538081,4.6918078e-07
10,38,-168.2331,52.1187,2.9,-168.105,52.258,3.2,17.781475,4.6814682e-07
29,62,-168.015,52.3227,2.9,-168.185,52.166,2.9,20.91813,4.6725518e-07
8,37,-167.9895,52.28,3.0,-168.1213,52.2667,2.8,9.088748,4.665311e-07
11,38,-168.294,52.251,4.7,-168.105,52.258,3.2,12.888477,4.6640614e-07
9,37,-168.019,52.351,3.5,-168.1213,52.2667,2.8,11.672066,4.652428e-07
20,41,-168.015,52.341,4.7,-167.95,52.342,2.7,4.417172,4.649183e-07
13,39,-168.0588,52.1124,2.9,-168.0958,52.1608,2.9,5.9448214,4.6481037e-07
27,45,-167.9245,52.3018,3.0,-168.381,52.385,4.5,32.361477,4.6446362e-07
28,52,-168.15,52.189,4.4,-167.989,52.255,2.6,13.196034,4.6426956e-07
26,42,-167.949,52.34,3.3,-167.985,52.107,3.0,26.024204,4.636391e-07
31,63,-167.8896,52.3179,2.8,-168.0427,52.2838,2.7,11.07943,4.6308978e-07
21,41,-168.008,52.238,4.9,-167.95,52.342,2.7,12.21859,4.6281608e-07
30,62,-168.172,52.146,3.5,-168.185,52.166,2.9,2.394209,4.6219074e-07
27,44,-167.9245,52.3018,3.0,-168.424,52.288,5.2,34.003838,4.6104546e-07
10,37,-168.2331,52.1187,2.9,-168.1213,52.2667,2.8,18.13566,4.6031556e-07
27,43,-167.9245,52.3018,3.0,-168.383,52.267,5.6,31.42747,4.600935e-07
28,51,-168.15,52.189,4.4,-168.336,52.24,5.4,13.883198,4.5951134e-07
22,41,-168.0072,52.3356,3.1,-167.95,52.342,2.7,3.95074,4.5911585e-07
20,40,-168.015,52.341,4.7,-167.918,52.303,2.6,7.830478,4.5880105e-07
11,37,-168.294,52.251,4.7,-168.1213,52.2667,2.8,11.883217,4.5857487e-07
28,50,-168.15,52.189,4.4,-168.1298,52.2732,2.5,9.463144,4.5824973e-07
12,38,-168.327,52.299,4.8,-168.105,52.258,3.2,15.776121,4.5703925e-07
28,49,-168.15,52.189,4.4,-168.268,52.256,2.5,10.959512,4.5688762e-07
21,40,-168.008,52.238,4.9,-167.918,52.303,2.6,9.473229,4.5669884e-07
29,61,-168.015,52.3227,2.9,-168.475,52.392,4.8,32.175194,4.5534233e-07
27,42,-167.9245,52.3018,3.0,-167.985,52.107,3.0,22.049635,4.5438367e-07
28,48,-168.15,52.189,4.4,-168.298,52.192,2.6,10.094187,4.5396598e-07
28,47,-168.15,52.189,4.4,-168.154,52.086,2.8,11.45633,4.5312152e-07
22,40,-168.0072,52.3356,3.1,-167.918,52.303,2.6,7.0638742,4.5299862e-07
31,62,-167.8896,52.3179,2.8,-168.185,52.166,2.9,26.264532,4.529775e-07
28,46,-168.15,52.189,4.4,-168.338,52.318,4.3,19.222948,4.512132e-07
13,38,-168.0588,52.1124,2.9,-168.105,52.258,3.2,16.493511,4.5028884e-07
30,61,-168.172,52.146,3.5,-168.475,52.392,4.8,34.25401,4.502779e-07
12,37,-168.327,52.299,4.8,-168.1213,52.2667,2.8,14.44633,4.4920796e-07
29,60,-168.015,52.3227,2.9,-168.167,52.185,3.0,18.47957,4.4712718e-07
14,39,-168.11,52.131,3.3,-168.0958,52.1608,2.9,3.452368,4.4665174e-07
29,59,-168.015,52.3227,2.9,-168.084,52.257,2.8,8.683002,4.445222e-07
15,39,-168.066,52.1314,2.8,-168.0958,52.1608,2.9,3.8499243,4.440317e-07
28,45,-168.15,52.189,4.4,-168.381,52.385,4.5,26.867498,4.4396714e-07
29,58,-168.015,52.3227,2.9,-168.17,52.233,2.7,14.514913,4.4369048e-07
13,37,-168.0588,52.1124,2.9,-168.1213,52.2667,2.8,17.678448,4.4245758e-07
30,60,-168.172,52.146,3.5,-168.167,52.185,3.0,4.3499904,4.4206274e-07
0,36,-168.07,52.362,4.7,-168.1,52.282,3.2,9.126275,4.411765e-07
31,61,-167.8896,52.3179,2.8,-168.475,52.392,4.8,40.60174,4.4106466e-07
28,44,-168.15,52.189,4.4,-168.424,52.288,5.2,21.662971,4.4054894e-07
1,36,-168.0493,52.2483,3.1,-168.1,52.282,3.2,5.093744,4.3973066e-07
28,43,-168.15,52.189,4.4,-168.383,52.267,5.6,18.084892,4.39597e-07
29,57,-168.015,52.3227,2.9,-168.103,52.1712,2.8,17.879635,4.3945803e-07
30,59,-168.172,52.146,3.5,-168.084,52.257,2.8,13.722495,4.3945775e-07
30,58,-168.172,52.146,3.5,-168.17,52.233,2.7,9.674919,4.3862605e-07
23,41,-168.2137,52.2578,2.9,-167.95,52.342,2.7,20.228428,4.386212e-07
2,36,-168.196,52.208,3.4,-168.1,52.282,3.2,10.508376,4.3848183e-07
3,36,-168.1284,52.145,3.0,-168.1,52.282,3.2,15.356097,4.3462978e-07
30,57,-168.172,52.146,3.5,-168.103,52.1712,2.8,5.4778214,4.343936e-07
4,36,-168.1641,52.2193,3.1,-168.1,52.282,3.2,8.224868,4.3425518e-07
28,42,-168.15,52.189,4.4,-167.985,52.107,3.0,14.487436,4.3388715e-07
31,60,-167.8896,52.3179,2.8,-168.167,52.185,3.0,23.978516,4.328495e-07
29,56,-168.015,52.3227,2.9,-168.274,52.065,3.5,33.6565,4.3255034e-07
23,40,-168.2137,52.2578,2.9,-167.918,52.303,2.6,20.734468,4.3250398e-07
14,38,-168.11,52.131,3.3,-168.105,52.258,3.2,14.125868,4.321302e-07
16,39,-168.0864,52.2636,2.7,-168.0958,52.1608,2.9,11.448767,4.3072808e-07
31,59,-167.8896,52.3179,2.8,-168.084,52.257,2.8,14.855851,4.302445e-07
15,38,-168.066,52.1314,2.8,-168.105,52.258,3.2,14.326061,4.295102e-07
31,58,-167.8896,52.3179,2.8,-168.17,52.233,2.7,21.285408,4.294128e-07
29,55,-168.015,52.3227,2.9,-168.203,52.302,3.5,12.985806,4.29139e-07
17,39,-168.0734,52.3923,2.5,-168.0958,52.1608,2.9,25.786697,4.286354e-07
5,36,-168.0153,52.2873,2.8,-168.1,52.282,3.2,5.7915487,4.2854379e-07
29,54,-168.015,52.3227,2.9,-168.108,52.275,2.9,8.253841,4.2799198e-07
6,36,-167.97,52.277,3.5,-168.1,52.282,3.2,8.861381,4.2750094e-07
30,56,-168.172,52.146,3.5,-168.274,52.065,3.5,11.386457,4.2748587e-07
7,36,-168.139,52.392,4.5,-168.1,52.282,3.2,12.515161,4.2737918e-07
18,39,-167.9847,52.3177,2.7,-168.0958,52.1608,2.9,19.01602,4.2617904e-07
31,57,-167.8896,52.3179,2.8,-168.103,52.1712,2.8,21.844553,4.2518036e-07
14,37,-168.11,52.131,3.3,-168.1213,52.2667,2.8,15.108792,4.2429895e-07
30,55,-168.172,52.146,3.5,-168.203,52.302,3.5,17.474457,4.2407453e-07
8,36,-167.9895,52.28,3.0,-168.1,52.282,3.2,7.5203686,4.235707e-07
30,54,-168.172,52.146,3.5,-168.108,52.275,2.9,14.992339,4.2292754e-07
9,36,-168.019,52.351,3.5,-168.1,52.282,3.2,9.443557,4.222824e-07
15,37,-168.066,52.1314,2.8,-168.1213,52.2667,2.8,15.509569,4.2167892e-07
29,53,-168.015,52.3227,2.9,-168.293,52.26,5.2,20.151781,4.207414e-07
24,41,-168.076,52.3,4.1,-167.95,52.342,2.7,9.754426,4.182743e-07
31,56,-167.8896,52.3179,2.8,-168.274,52.065,3.5,38.436653,4.1827263e-07
10,36,-168.2331,52.1187,2.9,-168.1,52.282,3.2,20.297785,4.1735515e-07
19,39,-168.0041,52.2865,3.1,-168.0958,52.1608,2.9,15.30939,4.1648562e-07
16,38,-168.0864,52.2636,2.7,-168.105,52.258,3.2,1.4107571,4.1620657e-07
29,52,-168.015,52.3227,2.9,-167.989,52.255,2.6,7.73282,4.158302e-07
30,53,-168.172,52.146,3.5,-168.293,52.26,5.2,15.122188,4.1567696e-07
11,36,-168.294,52.251,4.7,-168.1,52.282,3.2,13.644322,4.1561447e-07
31,55,-167.8896,52.3179,2.8,-168.203,52.302,3.5,21.379217,4.148613e-07
17,38,-168.0734,52.3923,2.5,-168.105,52.258,3.2,15.087104,4.1411386e-07
31,54,-167.8896,52.3179,2.8,-168.108,52.275,2.9,15.599368,4.137143e-07
24,40,-168.076,52.3,4.1,-167.918,52.303,2.6,10.748607,4.1215705e-07
18,38,-167.9847,52.3177,2.7,-168.105,52.258,3.2,10.536631,4.116575e-07
29,51,-168.015,52.3227,2.9,-168.336,52.24,5.4,23.694021,4.1107197e-07
30,52,-168.172,52.146,3.5,-167.989,52.255,2.6,17.390902,4.1076575e-07
29,50,-168.015,52.3227,2.9,-168.1298,52.2732,2.5,9.551902,4.0981035e-07
29,49,-168.015,52.3227,2.9,-168.268,52.256,2.5,18.738081,4.0844824e-07
16,37,-168.0864,52.2636,2.7,-168.1213,52.2667,2.8,2.3999064,4.0837529e-07
31,53,-167.8896,52.3179,2.8,-168.293,52.26,5.2,28.182716,4.0646373e-07
17,37,-168.0734,52.3923,2.5,-168.1213,52.2667,2.8,14.340371,4.062826e-07
12,36,-168.327,52.299,4.8,-168.1,52.282,3.2,15.554302,4.0624758e-07
30,51,-168.172,52.146,3.5,-168.336,52.24,5.4,15.304068,4.0600753e-07
29,48,-168.015,52.3227,2.9,-168.298,52.192,2.6,24.129705,4.055266e-07
25,41,-168.148,52.127,3.5,-167.95,52.342,2.7,27.44718,4.0490173e-07
30,50,-168.172,52.146,3.5,-168.1298,52.2732,2.5,14.433311,4.047459e-07
29,47,-168.015,52.3227,2.9,-168.154,52.086,2.8,27.972418,4.0468214e-07
20,39,-168.015,52.341,4.7,-168.0958,52.1608,2.9,20.778559,4.0390626e-07
18,37,-167.9847,52.3177,2.7,-168.1213,52.2667,2.8,10.88432,4.0382625e-07
30,49,-168.172,52.146,3.5,-168.268,52.256,2.5,13.871261,4.033838e-07
29,46,-168.015,52.3227,2.9,-168.338,52.318,4.3,21.959688,4.0277382e-07
19,38,-168.0041,52.2865,3.1,-168.105,52.258,3.2,7.561493,4.019641e-07
21,39,-168.008,52.238,4.9,-168.0958,52.1608,2.9,10.464016,4.0180404e-07
31,52,-167.8896,52.3179,2.8,-167.989,52.255,2.6,9.7278595,4.015525e-07
30,48,-168.172,52.146,3.5,-168.298,52.192,2.6,10.000262,4.0046214e-07
30,47,-168.172,52.146,3.5,-168.154,52.086,2.8,6.783959,3.996177e-07
13,36,-168.0588,52.1124,2.9,-168.1,52.282,3.2,19.06657,3.9949717e-07
32,63,-168.286,52.134,4.0,-168.0427,52.2838,2.7,23.500805,3.9889238e-07
25,40,-168.148,52.127,3.5,-167.918,52.303,2.6,25.070604,3.987845e-07
22,39,-168.0072,52.3356,3.1,-168.0958,52.1608,2.9,20.351255,3.9810382e-07
30,46,-168.172,52.146,3.5,-168.338,52.318,4.3,22.2169,3.9770939e-07
31,51,-167.8896,52.3179,2.8,-168.336,52.24,5.4,31.580168,3.967943e-07
31,50,-167.8896,52.3179,2.8,-168.1298,52.2732,2.5,17.074385,3.9553265e-07
29,45,-168.015,52.3227,2.9,-168.381,52.385,4.5,25.80447,3.9552776e-07
31,49,-167.8896,52.3179,2.8,-168.268,52.256,2.5,26.64269,3.9417054e-07
19,37,-168.0041,52.2865,3.1,-168.1213,52.2667,2.8,8.272033,3.9413283e-07
29,44,-168.015,52.3227,2.9,-168.424,52.288,5.2,28.074482,3.9210957e-07
31,48,-167.8896,52.3179,2.8,-168.298,52.192,2.6,31.12491,3.912489e-07
29,43,-168.015,52.3227,2.9,-168.383,52.267,5.6,25.781406,3.911576e-07
30,45,-168.172,52.146,3.5,-168.381,52.385,4.5,30.14213,3.904633e-07
31,47,-167.8896,52.3179,2.8,-168.154,52.086,2.8,31.457773,3.9040447e-07
20,38,-168.015,52.341,4.7,-168.105,52.258,3.2,11.073912,3.8938472e-07
32,62,-168.286,52.134,4.0,-168.185,52.166,2.9,7.7555413,3.8878008e-07
31,46,-167.8896,52.3179,2.8,-168.338,52.318,4.3,30.478212,3.8849615e-07
21,38,-168.008,52.238,4.9,-168.105,52.258,3.2,6.968032,3.872825e-07
30,44,-168.172,52.146,3.5,-168.424,52.288,5.2,23.324778,3.8704513e-07
33,63,-168.241,52.067,3.5,-168.0427,52.2838,2.7,27.640455,3.861264e-07
30,43,-168.172,52.146,3.5,-168.383,52.267,5.6,19.691425,3.8609318e-07
29,42,-168.015,52.3227,2.9,-167.985,52.107,3.0,24.071672,3.8544778e-07
22,38,-168.0072,52.3356,3.1,-168.105,52.258,3.2,10.894375,3.835823e-07
0,35,-168.07,52.362,4.7,-168.401,52.194,2.9,29.258528,3.8173945e-07
20,37,-168.015,52.341,4.7,-168.1213,52.2667,2.8,10.977054,3.8155346e-07
14,36,-168.11,52.131,3.3,-168.1,52.282,3.2,16.804256,3.8133854e-07
31,45,-167.8896,52.3179,2.8,-168.381,52.385,4.5,34.199463,3.8125006e-07
30,42,-168.172,52.146,3.5,-167.985,52.107,3.0,13.482005,3.8038334e-07
1,35,-168.0493,52.2483,3.1,-168.401,52.194,2.9,24.706806,3.802936e-07
21,37,-168.008,52.238,4.9,-168.1213,52.2667,2.8,8.346713,3.7945125e-07
0,34,-168.07,52.362,4.7,-168.043,52.383,3.2,2.9685678,3.7910578e-07
2,35,-168.196,52.208,3.4,-168.401,52.194,2.9,14.057336,3.790448e-07
15,36,-168.066,52.1314,2.8,-168.1,52.282,3.2,16.905464,3.7871854e-07
31,44,-167.8896,52.3179,2.8,-168.424,52.288,5.2,36.48779,3.778319e-07
1,34,-168.0493,52.2483,3.1,-168.043,52.383,3.2,14.984077,3.7765994e-07
23,39,-168.2137,52.2578,2.9,-168.0958,52.1608,2.9,13.448872,3.7760918e-07
31,43,-167.8896,52.3179,2.8,-168.383,52.267,5.6,34.030174,3.7687994e-07
32,61,-168.286,52.134,4.0,-168.475,52.392,4.8,31.439783,3.7686723e-07
2,34,-168.196,52.208,3.4,-168.043,52.383,3.2,22.06621,3.7641112e-07
33,62,-168.241,52.067,3.5,-168.185,52.166,2.9,11.653462,3.7601413e-07
22,37,-168.0072,52.3356,3.1,-168.1213,52.2667,2.8,10.9036455,3.7575103e-07
3,35,-168.1284,52.145,3.0,-168.401,52.194,2.9,19.37298,3.7519274e-07
4,35,-168.1641,52.2193,3.1,-168.401,52.194,2.9,16.386122,3.7481814e-07
26,41,-167.949,52.34,3.3,-167.95,52.342,2.7,0.23253496,3.7381494e-07
3,34,-168.1284,52.145,3.0,-168.043,52.383,3.2,27.095036,3.7255907e-07
4,34,-168.1641,52.2193,3.1,-168.043,52.383,3.2,19.978502,3.7218445e-07
31,42,-167.8896,52.3179,2.8,-167.985,52.107,3.0,24.335123,3.711701e-07
34,63,-168.043,52.383,3.2,-168.0427,52.2838,2.7,11.030556,3.7013982e-07
5,35,-168.0153,52.2873,2.8,-168.401,52.194,2.9,28.237078,3.6910674e-07
32,60,-168.286,52.134,4.0,-168.167,52.185,3.0,9.9021845,3.6865208e-07
6,35,-167.97,52.277,3.5,-168.401,52.194,2.9,30.766918,3.680639e-07
7,35,-168.139,52.392,4.5,-168.401,52.194,2.9,28.3236,3.6794214e-07
26,40,-167.949,52.34,3.3,-167.918,52.303,2.6,4.6223288,3.6769768e-07
35,63,-168.401,52.194,2.9,-168.0427,52.2838,2.7,26.361795,3.6750615e-07
5,34,-168.0153,52.2873,2.8,-168.043,52.383,3.2,10.806507,3.6647307e-07
32,59,-168.286,52.134,4.0,-168.084,52.257,2.8,19.406713,3.6604712e-07
6,34,-167.97,52.277,3.5,-168.043,52.383,3.2,12.787976,3.654302e-07
16,36,-168.0864,52.2636,2.7,-168.1,52.282,3.2,2.2455144,3.654149e-07
7,34,-168.139,52.392,4.5,-168.043,52.383,3.2,6.591383,3.6530844e-07
32,58,-168.286,52.134,4.0,-168.17,52.233,2.7,13.554639,3.6521539e-07
27,41,-167.9245,52.3018,3.0,-167.95,52.342,2.7,4.7942557,3.6455947e-07
8,35,-167.9895,52.28,3.0,-168.401,52.194,2.9,29.608011,3.6413365e-07
33,61,-168.241,52.067,3.5,-168.475,52.392,4.8,39.496387,3.6410128e-07
17,36,-168.0734,52.3923,2.5,-168.1,52.282,3.2,12.397236,3.633222e-07
0,33,-168.07,52.362,4.7,-168.241,52.067,3.5,34.80991,3.6311923e-07
23,38,-168.2137,52.2578,2.9,-168.105,52.258,3.2,7.398517,3.6308765e-07
9,35,-168.019,52.351,3.5,-168.401,52.194,2.9,31.310204,3.6284538e-07
1,33,-168.0493,52.2483,3.1,-168.241,52.067,3.5,24.029642,3.6167336e-07
8,34,-167.9895,52.28,3.0,-168.043,52.383,3.2,12.016184,3.6149999e-07
32,57,-168.286,52.134,4.0,-168.103,52.1712,2.8,13.152524,3.6098294e-07
18,36,-167.9847,52.3177,2.7,-168.1,52.282,3.2,8.787952,3.6086587e-07
2,33,-168.196,52.208,3.4,-168.241,52.067,3.5,15.976447,3.6042454e-07
9,34,-168.019,52.351,3.5,-168.043,52.383,3.2,3.9136071,3.602117e-07
34,62,-168.043,52.383,3.2,-168.185,52.166,2.9,25.991625,3.6002754e-07
27,40,-167.9245,52.3018,3.0,-167.918,52.303,2.6,0.46167088,3.5844224e-07
10,35,-168.2331,52.1187,2.9,-168.401,52.194,2.9,14.188033,3.579181e-07
35,62,-168.401,52.194,2.9,-168.185,52.166,2.9,15.052985,3.5739387e-07
24,39,-168.076,52.3,4.1,-168.0958,52.1608,2.9,15.536963,3.5726228e-07
3,33,-168.1284,52.145,3.0,-168.241,52.067,3.5,11.591499,3.565725e-07
4,33,-168.1641,52.2193,3.1,-168.241,52.067,3.5,17.729383,3.561979e-07
11,35,-168.294,52.251,4.7,-168.401,52.194,2.9,9.65894,3.5617742e-07
33,60,-168.241,52.067,3.5,-168.167,52.185,3.0,14.059865,3.558861e-07
10,34,-168.2331,52.1187,2.9,-168.043,52.383,3.2,32.111797,3.5528444e-07
23,37,-168.2137,52.2578,2.9,-168.1213,52.2667,2.8,6.3658295,3.552564e-07
32,56,-168.286,52.134,4.0,-168.274,52.065,3.5,7.7161098,3.5407524e-07
11,34,-168.294,52.251,4.7,-168.043,52.383,3.2,22.505922,3.5354375e-07
33,59,-168.241,52.067,3.5,-168.084,52.257,2.8,23.686165,3.5328114e-07
33,58,-168.241,52.067,3.5,-168.17,52.233,2.7,19.083437,3.5244943e-07
19,36,-168.0041,52.2865,3.1,-168.1,52.282,3.2,6.542557,3.5117242e-07
32,55,-168.286,52.134,4.0,-168.203,52.302,3.5,19.517729,3.506639e-07
5,33,-168.0153,52.2873,2.8,-168.241,52.067,3.5,28.92942,3.504865e-07
0,32,-168.07,52.362,4.7,-168.286,52.134,4.0,29.308367,3.5035325e-07
32,54,-168.286,52.134,4.0,-168.108,52.275,2.9,19.82291,3.495169e-07
6,33,-167.97,52.277,3.5,-168.241,52.067,3.5,29.779287,3.4944364e-07
7,33,-168.139,52.392,4.5,-168.241,52.067,3.5,36.799988,3.4932188e-07
1,32,-168.0493,52.2483,3.1,-168.286,52.134,4.0,20.53936,3.489074e-07
33,57,-168.241,52.067,3.5,-168.103,52.1712,2.8,14.933961,3.48217e-07
34,61,-168.043,52.383,3.2,-168.475,52.392,4.8,29.334394,3.481147e-07
2,32,-168.196,52.208,3.4,-168.286,52.134,4.0,10.26539,3.4765856e-07
12,35,-168.327,52.299,4.8,-168.401,52.194,2.9,12.7160425,3.4681054e-07
8,33,-167.9895,52.28,3.0,-168.241,52.067,3.5,29.241978,3.4551343e-07
35,61,-168.401,52.194,2.9,-168.475,52.392,4.8,22.584473,3.4548103e-07
9,33,-168.019,52.351,3.5,-168.241,52.067,3.5,35.01529,3.4422513e-07
12,34,-168.327,52.299,4.8,-168.043,52.383,3.2,21.435726,3.4417684e-07
