trial_index,model,epoch,train_loss,val_threshold,val_precision,val_recall,val_f1,val_accuracy,val_balanced_accuracy,val_auc_roc,val_tpr_at_20_fpr,val_actual_fpr_at_selected_roc_point,val_roc_threshold_at_20_fpr
3,GAT,2,0.17249565282464027,0.85,0.38477801268498946,0.5244956772334294,0.44390243902439025,0.772,0.6742260600323227,0.7217093713116141,0.5360230547550432,0.20689655172413793,0.7755200266838074
3,GAT,3,0.1410312114059925,0.4,0.25688073394495414,0.7262247838616714,0.3795180722891566,0.588,0.6426042249616888,0.6714662538289478,0.3227665706051873,0.1996370235934664,0.8029868602752686
3,GAT,4,0.12120004005730152,0.85,0.3804100227790433,0.4812680115273775,0.42493638676844786,0.774,0.6583593536160783,0.6978360887810304,0.49279538904899134,0.20810647307924984,0.772357702255249
4,GAT,1,0.2592315529584885,0.35,0.2569444444444444,0.6397694524495677,0.3666391412056152,0.6165,0.6256923487293211,0.5907719960738576,0.36023054755043227,0.1851179673321234,0.5170443654060364
4,GAT,2,0.19058280166983604,0.9,0.3052391799544419,0.3861671469740634,0.34096692111959287,0.741,0.600827070159748,0.5489582298188082,0.3861671469740634,0.2075015124016939,0.8531904816627502
4,GAT,3,0.1530519868284464,0.9,0.22939866369710468,0.5936599423631124,0.3309236947791165,0.5835,0.5875135767471944,0.5834592941660521,0.38904899135446686,0.1808832425892317,0.9991003274917603
5,GAT,1,0.26368486720323564,0.05,0.18351063829787234,0.9942363112391931,0.30983385720700496,0.2315,0.5328108355953981,0.3729469255968103,0.07492795389048991,0.19903206291591047,0.8281630873680115
5,GAT,2,0.202518146276474,0.15,0.1873972602739726,0.9855907780979827,0.3149171270718232,0.256,0.5442170466412478,0.42200452935977023,0.06628242074927954,0.19600725952813067,0.9930011034011841
5,GAT,3,0.16830819588899612,0.05,0.18867924528301888,0.9798270893371758,0.31642624476500697,0.2655,0.547687289375182,0.3974173234935695,0.025936599423631124,0.2014519056261343,0.9890374541282654
5,GAT,4,0.14472135703265668,0.1,0.18536585365853658,0.8760806916426513,0.30598892803220934,0.3105,0.5339266132139452,0.38748341588344304,0.02881844380403458,0.2075015124016939,0.9391262531280518
5,GAT,5,0.12133094680309296,0.1,0.18604651162790697,0.968299711815562,0.31212261960055737,0.2595,0.5395037579041512,0.4090371013492192,0.06340057636887608,0.19600725952813067,0.999789297580719
6,GAT,1,0.26014591044187546,0.5,0.20848573518653987,0.8213256484149856,0.33255542590431736,0.428,0.5833790976497191,0.5612727535822564,0.2478386167146974,0.20205686630369027,0.6817691326141357
6,GAT,2,0.19051734957098962,0.6,0.19068736141906872,0.7435158501440923,0.3035294117647059,0.408,0.5405419541101586,0.5371954929557821,0.31988472622478387,0.19600725952813067,0.9327723979949951
6,GAT,3,0.1564367786347866,0.65,0.19424460431654678,0.9337175792507204,0.3215880893300248,0.3165,0.5603252143077558,0.5109965114515396,0.19596541786743515,0.20387174833635813,0.9939014911651611
7,GAT,1,0.24959025794267656,0.1,0.14736164736164736,0.659942363112392,0.24092582851130984,0.2785,0.4291847326753732,0.3083922167537496,0.0345821325648415,0.19540229885057472,0.9692556262016296
7,GAT,2,0.18003840687870978,0.4,0.16189759036144577,0.6195965417867435,0.25671641791044775,0.3775,0.4731376538334806,0.3430414703159569,0.0345821325648415,0.1996370235934664,0.9829685091972351
7,GAT,3,0.14932915972173214,0.05,0.1633097441480675,0.8645533141210374,0.27472527472527475,0.208,0.4673643763587643,0.352480251607853,0.002881844380403458,0.1996370235934664,0.9999926090240479
